"","car.id","car.type","startDatetime","startTimestamp","gate.name","duration","endTimestamp","endDatetime"
"5121","20154625034642-17",3,"2015-05-25 16:46:00",1432597560,"C2",359880,1432957440,"2015-05-29 20:44:00"
"1440","20152025052053-433",2,"2015-05-25 17:22:00",1432599720,"C6",51420,1432651140,"2015-05-26 07:39:00"
"6426","20153426063448-128",3,"2015-05-26 06:51:00",1432648260,"C0",104580,1432752840,"2015-05-27 11:54:00"
"4193","20155926065906-435",1,"2015-05-26 07:25:00",1432650300,"C5",216900,1432867200,"2015-05-28 19:40:00"
"172","20154026084019-504",1,"2015-05-26 08:47:00",1432655220,"C8",256320,1432911540,"2015-05-29 07:59:00"
"82","20150526090547-123",3,"2015-05-26 09:18:00",1432657080,"C3",345120,1433002200,"2015-05-30 09:10:00"
"5209","20154926084915-416",2,"2015-05-26 09:39:00",1432658340,"C8",467460,1433125800,"2015-05-31 19:30:00"
"2658","20152026112029-817",1,"2015-05-26 12:26:00",1432668360,"C2",168240,1432836600,"2015-05-28 11:10:00"
"2511","20153226123245-963",1,"2015-05-26 12:46:00",1432669560,"C7",520500,1433190060,"2015-06-01 13:21:00"
"1895","20151126011144-948",2,"2015-05-26 14:15:00",1432674900,"C5",116160,1432791060,"2015-05-27 22:31:00"
"4446","20154126024152-89",1,"2015-05-26 15:12:00",1432678320,"C4",361860,1433040180,"2015-05-30 19:43:00"
"2824","20151026031053-559",1,"2015-05-26 15:59:00",1432681140,"C7",103800,1432784940,"2015-05-27 20:49:00"
"4300","20153227063240-542",1,"2015-05-27 06:56:00",1432734960,"C7",522960,1433257920,"2015-06-02 08:12:00"
"205","20155927065901-324",1,"2015-05-27 07:28:00",1432736880,"C4",272400,1433009280,"2015-05-30 11:08:00"
"5749","20153927083939-140",1,"2015-05-27 09:03:00",1432742580,"C8",100560,1432843140,"2015-05-28 12:59:00"
"1275","20150027100037-189",2,"2015-05-27 11:01:00",1432749660,"C5",126420,1432876080,"2015-05-28 22:08:00"
"5401","20155227105245-707",2,"2015-05-27 11:21:00",1432750860,"C8",114300,1432865160,"2015-05-28 19:06:00"
"196","20151627121622-355",1,"2015-05-27 13:16:00",1432757760,"C8",110100,1432867860,"2015-05-28 19:51:00"
"334","20152227022219-923",1,"2015-05-27 14:47:00",1432763220,"C5",250200,1433013420,"2015-05-30 12:17:00"
"5225","20151328121327-774",1,"2015-05-28 12:40:00",1432842000,"C8",115680,1432957680,"2015-05-29 20:48:00"
"2579","20155228125229-86",3,"2015-05-28 14:10:00",1432847400,"C0",261120,1433108520,"2015-05-31 14:42:00"
"288","20150028030041-325",1,"2015-05-28 15:56:00",1432853760,"C6",449940,1433303700,"2015-06-02 20:55:00"
"4935","20150028040010-50",3,"2015-05-28 16:23:00",1432855380,"C4",149220,1433004600,"2015-05-30 09:50:00"
"4651","20151928041922-215",3,"2015-05-28 16:53:00",1432857180,"C4",193860,1433051040,"2015-05-30 22:44:00"
"4024","20150929070904-711",2,"2015-05-29 07:20:00",1432909200,"C3",273600,1433182800,"2015-06-01 11:20:00"
"2192","20151029071053-279",1,"2015-05-29 07:42:00",1432910520,"C5",106140,1433016660,"2015-05-30 13:11:00"
"710","20153029093029-8",2,"2015-05-29 09:35:00",1432917300,"C2",286620,1433203920,"2015-06-01 17:12:00"
"1530","20154129084107-872",1,"2015-05-29 09:41:00",1432917660,"C0",84780,1433002440,"2015-05-30 09:14:00"
"4067","20154729084718-7",2,"2015-05-29 09:53:00",1432918380,"C7",210960,1433129340,"2015-05-31 20:29:00"
"3652","20152029102006-584",3,"2015-05-29 10:55:00",1432922100,"C6",213180,1433135280,"2015-05-31 22:08:00"
"5365","20152729102731-508",1,"2015-05-29 11:11:00",1432923060,"C8",274380,1433197440,"2015-06-01 15:24:00"
"1660","20152729112721-705",2,"2015-05-29 12:02:00",1432926120,"C6",713760,1433639880,"2015-06-06 18:18:00"
"2766","20151029121011-173",1,"2015-05-29 13:16:00",1432930560,"C2",89340,1433019900,"2015-05-30 14:05:00"
"6193","20151329121310-651",2,"2015-05-29 13:20:00",1432930800,"C0",103560,1433034360,"2015-05-30 18:06:00"
"5125","20155629125653-788",2,"2015-05-29 14:02:00",1432933320,"C4",594420,1433527740,"2015-06-05 11:09:00"
"2374","20150329010340-772",2,"2015-05-29 14:05:00",1432933500,"C3",272700,1433206200,"2015-06-01 17:50:00"
"5538","20153829013822-10",1,"2015-05-29 14:09:00",1432933740,"C2",331680,1433265420,"2015-06-02 10:17:00"
"3740","20155329045346-171",1,"2015-05-29 17:17:00",1432945020,"C5",49140,1432994160,"2015-05-30 06:56:00"
"1414","20150030060046-176",3,"2015-05-30 06:26:00",1432992360,"C5",307740,1433300100,"2015-06-02 19:55:00"
"5359","20154230064213-204",3,"2015-05-30 07:10:00",1432995000,"C4",82560,1433077560,"2015-05-31 06:06:00"
"6517","20155930075904-615",2,"2015-05-30 08:12:00",1432998720,"C7",84300,1433083020,"2015-05-31 07:37:00"
"97","20154130084155-739",2,"2015-05-30 09:14:00",1433002440,"C4",118920,1433121360,"2015-05-31 18:16:00"
"1858","20155930095901-918",1,"2015-05-30 11:00:00",1433008800,"C2",437820,1433446620,"2015-06-04 12:37:00"
"3399","20155130115135-673",1,"2015-05-30 12:26:00",1433013960,"C2",116880,1433130840,"2015-05-31 20:54:00"
"1602","20153730113759-10",3,"2015-05-30 12:36:00",1433014560,"C5",101760,1433116320,"2015-05-31 16:52:00"
"2931","20155630025632-929",2,"2015-05-30 15:30:00",1433025000,"C2",155820,1433180820,"2015-06-01 10:47:00"
"1","20152930032938-338",1,"2015-05-30 16:19:00",1433027940,"C8",243660,1433271600,"2015-06-02 12:00:00"
"1131","20152231072249-788",2,"2015-05-31 07:40:00",1433083200,"C6",112920,1433196120,"2015-06-01 15:02:00"
"3503","20151431071428-170",1,"2015-05-31 07:49:00",1433083740,"C2",345300,1433429040,"2015-06-04 07:44:00"
"1916","20152731112735-564",1,"2015-05-31 11:42:00",1433097720,"C7",350760,1433448480,"2015-06-04 13:08:00"
"2854","20152031112006-199",3,"2015-05-31 11:45:00",1433097900,"C5",427260,1433525160,"2015-06-05 10:26:00"
"2154","20151431111405-813",1,"2015-05-31 11:47:00",1433098020,"C0",69480,1433167500,"2015-06-01 07:05:00"
"5701","20153031113006-452",1,"2015-05-31 12:33:00",1433100780,"C8",90600,1433191380,"2015-06-01 13:43:00"
"2959","20153831123814-376",2,"2015-05-31 13:21:00",1433103660,"C2",196260,1433299920,"2015-06-02 19:52:00"
"1031","20153831033841-860",1,"2015-05-31 15:59:00",1433113140,"C5",495480,1433608620,"2015-06-06 09:37:00"
"6375","20150231050204-372",2,"2015-05-31 17:59:00",1433120340,"C8",357540,1433477880,"2015-06-04 21:18:00"
"5815","20153801063806-347",1,"2015-06-01 06:43:00",1433166180,"C2",1322760,1434488940,"2015-06-16 14:09:00"
"5593","20150501060550-176",3,"2015-06-01 07:10:00",1433167800,"C6",353340,1433521140,"2015-06-05 09:19:00"
"2896","20151801061858-931",1,"2015-06-01 07:15:00",1433168100,"C3",283680,1433451780,"2015-06-04 14:03:00"
"2304","20151201071206-107",3,"2015-06-01 08:10:00",1433171400,"C8",221160,1433392560,"2015-06-03 21:36:00"
"2128","20150201080212-913",2,"2015-06-01 09:05:00",1433174700,"C5",204720,1433379420,"2015-06-03 17:57:00"
"2227","20155301085312-76",1,"2015-06-01 09:19:00",1433175540,"C4",349560,1433525100,"2015-06-05 10:25:00"
"5585","20151201081219-907",2,"2015-06-01 09:20:00",1433175600,"C6",216300,1433391900,"2015-06-03 21:25:00"
"1702","20155501085548-717",2,"2015-06-01 09:26:00",1433175960,"C2",199320,1433375280,"2015-06-03 16:48:00"
"6179","20155301085317-34",1,"2015-06-01 09:37:00",1433176620,"C8",189720,1433366340,"2015-06-03 14:19:00"
"2176","20153601093619-939",1,"2015-06-01 10:30:00",1433179800,"C8",245280,1433425080,"2015-06-04 06:38:00"
"565","20155801095814-110",2,"2015-06-01 10:49:00",1433180940,"C4",114480,1433295420,"2015-06-02 18:37:00"
"3344","20152801112857-221",3,"2015-06-01 12:06:00",1433185560,"C3",167400,1433352960,"2015-06-03 10:36:00"
"4739","20151701121746-803",1,"2015-06-01 13:20:00",1433190000,"C6",325740,1433515740,"2015-06-05 07:49:00"
"6289","20151401011424-950",1,"2015-06-01 13:37:00",1433191020,"C8",259380,1433450400,"2015-06-04 13:40:00"
"997","20154701124730-552",1,"2015-06-01 13:44:00",1433191440,"C4",324540,1433515980,"2015-06-05 07:53:00"
"3272","20155501015552-358",1,"2015-06-01 14:23:00",1433193780,"C4",403140,1433596920,"2015-06-06 06:22:00"
"2727","20155801025816-705",2,"2015-06-01 15:21:00",1433197260,"C5",100380,1433297640,"2015-06-02 19:14:00"
"2779","20151201031215-712",1,"2015-06-01 15:37:00",1433198220,"C7",73920,1433272140,"2015-06-02 12:09:00"
"1037","20151601031653-102",1,"2015-06-01 15:38:00",1433198280,"C7",85620,1433283900,"2015-06-02 15:25:00"
"5283","20152501032517-581",2,"2015-06-01 15:49:00",1433198940,"C5",261840,1433460780,"2015-06-04 16:33:00"
"1880","20152901032906-564",1,"2015-06-01 16:03:00",1433199780,"C8",54180,1433253960,"2015-06-02 07:06:00"
"1923","20152201042213-827",1,"2015-06-01 17:27:00",1433204820,"C5",341820,1433546640,"2015-06-05 16:24:00"
"381","20153801053802-368",2,"2015-06-01 18:04:00",1433207040,"C4",262500,1433469540,"2015-06-04 18:59:00"
"5559","20154302064319-564",2,"2015-06-02 06:54:00",1433253240,"C3",121200,1433374440,"2015-06-03 16:34:00"
"982","20153502063548-280",1,"2015-06-02 07:01:00",1433253660,"C4",100680,1433354340,"2015-06-03 10:59:00"
"2370","20153402063455-599",1,"2015-06-02 07:04:00",1433253840,"C2",197400,1433451240,"2015-06-04 13:54:00"
"2642","20155202065231-630",1,"2015-06-02 07:14:00",1433254440,"C7",530040,1433784480,"2015-06-08 10:28:00"
"2669","20154102064127-486",2,"2015-06-02 07:16:00",1433254560,"C3",141780,1433396340,"2015-06-03 22:39:00"
"3150","20151202071233-557",1,"2015-06-02 07:35:00",1433255700,"C4",268980,1433524680,"2015-06-05 10:18:00"
"5456","20150002070024-376",2,"2015-06-02 07:36:00",1433255760,"C0",302100,1433557860,"2015-06-05 19:31:00"
"3197","20155802065857-168",2,"2015-06-02 07:49:00",1433256540,"C8",201840,1433458380,"2015-06-04 15:53:00"
"27","20154602084650-633",1,"2015-06-02 09:15:00",1433261700,"C8",597000,1433858700,"2015-06-09 07:05:00"
"841","20151102091154-662",2,"2015-06-02 09:17:00",1433261820,"C2",339120,1433600940,"2015-06-06 07:29:00"
"310","20152302082313-686",1,"2015-06-02 09:36:00",1433262960,"C2",106440,1433369400,"2015-06-03 15:10:00"
"1390","20154502084556-629",2,"2015-06-02 09:37:00",1433263020,"C4",258480,1433521500,"2015-06-05 09:25:00"
"1758","20155402085412-825",1,"2015-06-02 09:52:00",1433263920,"C6",295560,1433559480,"2015-06-05 19:58:00"
"3586","20155102095112-902",3,"2015-06-02 10:26:00",1433265960,"C0",79140,1433345100,"2015-06-03 08:25:00"
"2236","20152202102255-946",1,"2015-06-02 10:41:00",1433266860,"C0",473700,1433740560,"2015-06-07 22:16:00"
"4481","20150102100120-757",2,"2015-06-02 11:01:00",1433268060,"C5",127740,1433395800,"2015-06-03 22:30:00"
"1223","20153002103029-92",2,"2015-06-02 11:03:00",1433268180,"C4",122940,1433391120,"2015-06-03 21:12:00"
"5863","20155902105925-30",3,"2015-06-02 11:27:00",1433269620,"C5",167040,1433436660,"2015-06-04 09:51:00"
"2685","20152802112850-57",1,"2015-06-02 11:35:00",1433270100,"C4",94860,1433364960,"2015-06-03 13:56:00"
"3036","20154102114109-572",2,"2015-06-02 11:47:00",1433270820,"C8",165480,1433436300,"2015-06-04 09:45:00"
"4884","20152602112608-911",2,"2015-06-02 11:52:00",1433271120,"C3",159540,1433430660,"2015-06-04 08:11:00"
"4585","20153002113049-336",2,"2015-06-02 11:56:00",1433271360,"C8",107400,1433378760,"2015-06-03 17:46:00"
"1291","20151302111323-649",2,"2015-06-02 12:01:00",1433271660,"C8",106680,1433378340,"2015-06-03 17:39:00"
"1688","20150102120151-257",1,"2015-06-02 12:07:00",1433272020,"C2",161760,1433433780,"2015-06-04 09:03:00"
"5410","20151002121039-700",1,"2015-06-02 12:34:00",1433273640,"C5",426120,1433699760,"2015-06-07 10:56:00"
"2580","20154802114807-830",1,"2015-06-02 12:46:00",1433274360,"C4",284700,1433559060,"2015-06-05 19:51:00"
"5783","20153002123026-8",3,"2015-06-02 13:30:00",1433277000,"C7",248400,1433525400,"2015-06-05 10:30:00"
"1806","20153202123219-728",3,"2015-06-02 13:36:00",1433277360,"C0",205620,1433482980,"2015-06-04 22:43:00"
"2225","20154102124124-992",2,"2015-06-02 13:36:00",1433277360,"C5",69060,1433346420,"2015-06-03 08:47:00"
"4062","20154502014508-491",1,"2015-06-02 13:47:00",1433278020,"C6",103500,1433381520,"2015-06-03 18:32:00"
"5611","20151602021614-218",1,"2015-06-02 14:18:00",1433279880,"C6",421320,1433701200,"2015-06-07 11:20:00"
"3363","20151802021836-315",2,"2015-06-02 15:24:00",1433283840,"C2",91800,1433375640,"2015-06-03 16:54:00"
"2078","20150802030830-611",1,"2015-06-02 15:41:00",1433284860,"C5",263640,1433548500,"2015-06-05 16:55:00"
"1062","20151602031658-446",3,"2015-06-02 16:10:00",1433286600,"C8",154140,1433440740,"2015-06-04 10:59:00"
"2707","20155102045121-443",1,"2015-06-02 17:05:00",1433289900,"C0",81720,1433371620,"2015-06-03 15:47:00"
"933","20155302045335-245",1,"2015-06-02 17:20:00",1433290800,"C5",63960,1433354760,"2015-06-03 11:06:00"
"2006","20151202051249-156",3,"2015-06-02 17:38:00",1433291880,"C4",47400,1433339280,"2015-06-03 06:48:00"
"3799","20155602045653-926",1,"2015-06-02 18:00:00",1433293200,"C5",436080,1433729280,"2015-06-07 19:08:00"
"2444","20150203060210-288",1,"2015-06-03 06:58:00",1433339880,"C8",439320,1433779200,"2015-06-08 09:00:00"
"3972","20152603062609-710",2,"2015-06-03 06:59:00",1433339940,"C0",434220,1433774160,"2015-06-08 07:36:00"
"247","20152703062723-570",1,"2015-06-03 07:03:00",1433340180,"C2",117300,1433457480,"2015-06-04 15:38:00"
"4515","20150803060828-975",3,"2015-06-03 07:12:00",1433340720,"C5",208260,1433548980,"2015-06-05 17:03:00"
"5115","20154003064021-184",2,"2015-06-03 07:42:00",1433342520,"C0",112560,1433455080,"2015-06-04 14:58:00"
"165","20151503071547-841",1,"2015-06-03 08:23:00",1433344980,"C8",84600,1433429580,"2015-06-04 07:53:00"
"5424","20152603072628-94",1,"2015-06-03 08:26:00",1433345160,"C4",84960,1433430120,"2015-06-04 08:02:00"
"577","20154303074351-681",1,"2015-06-03 08:41:00",1433346060,"C3",464760,1433810820,"2015-06-08 17:47:00"
"6331","20153903083921-101",1,"2015-06-03 09:01:00",1433347260,"C4",91440,1433438700,"2015-06-04 10:25:00"
"4844","20150503080543-310",1,"2015-06-03 09:05:00",1433347500,"C2",260880,1433608380,"2015-06-06 09:33:00"
"712","20153203093248-618",1,"2015-06-03 09:57:00",1433350620,"C5",542220,1433892840,"2015-06-09 16:34:00"
"1411","20155203095227-377",2,"2015-06-03 10:21:00",1433352060,"C5",112440,1433464500,"2015-06-04 17:35:00"
"211","20153403093425-594",1,"2015-06-03 10:29:00",1433352540,"C7",97920,1433450460,"2015-06-04 13:41:00"
"5671","20150603100608-37",3,"2015-06-03 10:30:00",1433352600,"C5",685560,1434038160,"2015-06-11 08:56:00"
"5178","20155803095829-960",3,"2015-06-03 10:34:00",1433352840,"C0",177360,1433530200,"2015-06-05 11:50:00"
"1551","20151403101418-295",2,"2015-06-03 11:12:00",1433355120,"C8",380640,1433735760,"2015-06-07 20:56:00"
"5958","20151303111300-96",1,"2015-06-03 11:45:00",1433357100,"C7",286020,1433643120,"2015-06-06 19:12:00"
"2820","20151403111404-688",2,"2015-06-03 11:50:00",1433357400,"C6",182340,1433539740,"2015-06-05 14:29:00"
"4027","20151403121420-600",2,"2015-06-03 12:43:00",1433360580,"C4",286380,1433646960,"2015-06-06 20:16:00"
"4268","20155203125254-748",3,"2015-06-03 13:25:00",1433363100,"C8",146700,1433509800,"2015-06-05 06:10:00"
"3301","20152703012746-542",1,"2015-06-03 14:00:00",1433365200,"C0",92160,1433457360,"2015-06-04 15:36:00"
"5292","20152203012222-575",1,"2015-06-03 14:00:00",1433365200,"C0",95460,1433460660,"2015-06-04 16:31:00"
"6020","20153603023614-793",1,"2015-06-03 14:59:00",1433368740,"C5",441120,1433809860,"2015-06-08 17:31:00"
"3205","20150103020130-343",1,"2015-06-03 15:04:00",1433369040,"C4",624000,1433993040,"2015-06-10 20:24:00"
"129","20152603032638-774",1,"2015-06-03 16:17:00",1433373420,"C5",177900,1433551320,"2015-06-05 17:42:00"
"2999","20150003040042-47",1,"2015-06-03 17:07:00",1433376420,"C3",97860,1433474280,"2015-06-04 20:18:00"
"2797","20154203044240-260",1,"2015-06-03 17:18:00",1433377080,"C7",612420,1433989500,"2015-06-10 19:25:00"
"783","20153203053218-362",3,"2015-06-03 18:23:00",1433380980,"C6",87300,1433468280,"2015-06-04 18:38:00"
"4786","20150104060101-478",2,"2015-06-04 06:21:00",1433424060,"C8",225720,1433649780,"2015-06-06 21:03:00"
"1314","20155304065335-775",1,"2015-06-04 07:31:00",1433428260,"C2",137640,1433565900,"2015-06-05 21:45:00"
"1908","20152504072503-198",2,"2015-06-04 07:44:00",1433429040,"C7",280620,1433709660,"2015-06-07 13:41:00"
"4648","20154404074423-76",1,"2015-06-04 08:15:00",1433430900,"C8",257700,1433688600,"2015-06-07 07:50:00"
"5369","20154704074710-516",2,"2015-06-04 08:32:00",1433431920,"C8",619140,1434051060,"2015-06-11 12:31:00"
"1183","20150304080318-31",1,"2015-06-04 08:36:00",1433432160,"C2",296760,1433728920,"2015-06-07 19:02:00"
"2783","20151104091103-487",2,"2015-06-04 09:16:00",1433434560,"C2",123240,1433557800,"2015-06-05 19:30:00"
"6305","20153704083744-741",3,"2015-06-04 09:37:00",1433435820,"C5",175920,1433611740,"2015-06-06 10:29:00"
"5674","20155004085057-252",3,"2015-06-04 09:50:00",1433436600,"C0",178440,1433615040,"2015-06-06 11:24:00"
"4833","20152004092005-697",2,"2015-06-04 10:19:00",1433438340,"C8",189360,1433627700,"2015-06-06 14:55:00"
"4941","20152304102334-555",1,"2015-06-04 10:30:00",1433439000,"C4",290460,1433729460,"2015-06-07 19:11:00"
"1790","20155804095839-242",3,"2015-06-04 10:59:00",1433440740,"C7",106140,1433546880,"2015-06-05 16:28:00"
"2657","20152504102542-990",3,"2015-06-04 11:29:00",1433442540,"C5",105360,1433547900,"2015-06-05 16:45:00"
"440","20153704113707-880",1,"2015-06-04 12:03:00",1433444580,"C4",626820,1434071400,"2015-06-11 18:10:00"
"1615","20150304120307-360",1,"2015-06-04 12:59:00",1433447940,"C6",632100,1434080040,"2015-06-11 20:34:00"
"108","20151104121158-643",2,"2015-06-04 13:12:00",1433448720,"C2",406200,1433854920,"2015-06-09 06:02:00"
"5371","20155004125004-492",1,"2015-06-04 13:17:00",1433449020,"C8",83040,1433532060,"2015-06-05 12:21:00"
"3684","20155504125520-496",2,"2015-06-04 13:29:00",1433449740,"C4",77640,1433527380,"2015-06-05 11:03:00"
"3796","20152204012203-647",2,"2015-06-04 13:32:00",1433449920,"C3",258480,1433708400,"2015-06-07 13:20:00"
"4353","20152004012053-387",2,"2015-06-04 13:34:00",1433450040,"C7",250020,1433700060,"2015-06-07 11:01:00"
"4296","20152704012752-116",3,"2015-06-04 14:00:00",1433451600,"C0",112320,1433563920,"2015-06-05 21:12:00"
"1155","20153704013734-599",1,"2015-06-04 14:13:00",1433452380,"C0",77880,1433530260,"2015-06-05 11:51:00"
"1586","20153804023854-460",2,"2015-06-04 14:46:00",1433454360,"C4",157140,1433611500,"2015-06-06 10:25:00"
"2765","20154204024204-803",1,"2015-06-04 14:47:00",1433454420,"C2",515520,1433969940,"2015-06-10 13:59:00"
"2456","20152404022405-329",3,"2015-06-04 14:51:00",1433454660,"C3",62880,1433517540,"2015-06-05 08:19:00"
"2430","20151004021051-72",1,"2015-06-04 15:06:00",1433455560,"C4",96540,1433552100,"2015-06-05 17:55:00"
"3409","20155804015811-880",1,"2015-06-04 15:06:00",1433455560,"C4",797760,1434253320,"2015-06-13 20:42:00"
"2341","20151404031404-378",2,"2015-06-04 15:21:00",1433456460,"C4",313680,1433770140,"2015-06-08 06:29:00"
"6499","20151904021905-805",1,"2015-06-04 15:30:00",1433457000,"C7",1035600,1434492600,"2015-06-16 15:10:00"
"3734","20150804030847-490",1,"2015-06-04 16:01:00",1433458860,"C7",245040,1433703900,"2015-06-07 12:05:00"
"4456","20152904032905-433",1,"2015-06-04 16:03:00",1433458980,"C8",503280,1433962260,"2015-06-10 11:51:00"
"5931","20151604031616-721",3,"2015-06-04 16:04:00",1433459040,"C8",337560,1433796600,"2015-06-08 13:50:00"
"4596","20153504033551-486",1,"2015-06-04 16:06:00",1433459160,"C5",187440,1433646600,"2015-06-06 20:10:00"
"5542","20153504033505-27",3,"2015-06-04 16:12:00",1433459520,"C2",185400,1433644920,"2015-06-06 19:42:00"
"473","20150404040434-742",3,"2015-06-04 16:20:00",1433460000,"C0",354660,1433814660,"2015-06-08 18:51:00"
"3044","20150104040106-481",1,"2015-06-04 16:29:00",1433460540,"C4",669000,1434129540,"2015-06-12 10:19:00"
"2981","20151304041354-441",1,"2015-06-04 16:40:00",1433461200,"C4",71400,1433532600,"2015-06-05 12:30:00"
"5716","20152004042018-896",3,"2015-06-04 16:52:00",1433461920,"C6",180000,1433641920,"2015-06-06 18:52:00"
"3477","20153504043512-341",3,"2015-06-04 17:00:00",1433462400,"C7",142860,1433605260,"2015-06-06 08:41:00"
"4551","20153104043113-656",2,"2015-06-04 17:42:00",1433464920,"C7",50940,1433515860,"2015-06-05 07:51:00"
"4488","20150404050454-793",1,"2015-06-04 18:04:00",1433466240,"C6",321300,1433787540,"2015-06-08 11:19:00"
